job_id,job_title,company,location,job_description,experience,education,salary,job_type,extracted_skills,skill_count
100466,Business Analyst,Falconview Aerospace,"Seattle, WA, USA",We are looking for a motivated Business Analyst to join our growing team. Responsibilities include: work closely with Agile teams to translate requirements into user stories; create process maps to visualize current and future state workflows; build reports and dashboards in Power BI to support decision-making. Requirements: familiarity with Agile delivery and documentation practices; experience in requirements gathering and process mapping. This is a great opportunity to make an impact in a fast-paced environment.,Mid level (3-5 years),Master's Degree in Business Administration (MBA),"USD 110,000-160,000",Full-time,"['Power BI', 'Agile']",2
100467,Business Analyst,Meridian Health Solutions,Singapore,Join us as a Business Analyst and help drive our team's success. Responsibilities include: gather and document business requirements from stakeholders; analyze data using SQL and Excel to identify process improvements; create process maps to visualize current and future state workflows. Requirements: experience in requirements gathering and process mapping; strong SQL and Excel skills for data analysis. We value continuous learning and provide support for career development.,Mid level (3-5 years),High School Diploma,"INR 400,000-800,000",Full-time,"['SQL', 'Excel']",2
100468,Frontend Developer,Delta Freight Solutions,"Austin, TX, USA",Our company is hiring an experienced Frontend Developer to support key initiatives. Responsibilities include: optimize bundle size and performance using Webpack; translate Figma designs into pixel-perfect HTML and CSS; manage application state using Redux. Requirements: experience collaborating with designers using tools like Figma; hands-on experience with React and modern frontend tooling. This role offers competitive benefits and a flexible work culture.,Mid level (3-5 years),High School Diploma,"USD 75,000-110,000",Full-time,"['React', 'Figma']",2
100469,Digital Marketing Specialist,Bramble Retailers,"San Francisco, CA, USA",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; run A/B tests to optimize conversion rates on landing pages; create engaging content for email marketing and social media channels. Requirements: familiarity with marketing automation tools such as HubSpot; hands-on experience running PPC advertising campaigns. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),High School Diploma,"INR 800,000-1,600,000",Full-time,[],0
100470,Supply Chain Coordinator,Silverline Consulting,"Sydney, Australia",We are seeking a talented Supply Chain Coordinator who is passionate about delivering results. Responsibilities include: coordinate inventory management and shipment tracking across warehouses; communicate with logistics partners to ensure timely deliveries; identify opportunities for process improvement and cost analysis. Requirements: experience with vendor management and procurement; hands-on knowledge of SAP or similar ERP systems. This is a great opportunity to make an impact in a fast-paced environment.,Lead (8-12 years),"Master's Degree in Data Science, Statistics, or related field","USD 45,000-75,000",Full-time,['SAP'],1
100471,Digital Marketing Specialist,Redwood Robotics,"Amsterdam, Netherlands",We are seeking a talented Digital Marketing Specialist who is passionate about delivering results. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; create engaging content for email marketing and social media channels; plan and execute SEO strategies to improve organic search rankings. Requirements: strong copywriting skills for content and email marketing; hands-on experience running PPC advertising campaigns. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),PhD or equivalent research experience,"GBP 28,000-45,000",Full-time,[],0
100472,Supply Chain Coordinator,Prism Media Group,"Berlin, Germany",We are seeking a talented Supply Chain Coordinator who is passionate about delivering results. Responsibilities include: identify opportunities for process improvement and cost analysis; support demand planning to optimize stock levels; work with SAP to manage procurement and vendor management processes. Requirements: strong Excel skills for demand planning and cost analysis; hands-on knowledge of SAP or similar ERP systems. We offer a collaborative environment and opportunities for professional growth.,Entry level (0-1 years),Bachelor's Degree,"GBP 45,000-75,000",Full-time,"['Excel', 'SAP']",2
100473,Digital Marketing Specialist,Crestview Realty,Singapore,Our company is hiring an experienced Digital Marketing Specialist to support key initiatives. Responsibilities include: run A/B tests to optimize conversion rates on landing pages; analyze campaign performance using Google Analytics; create engaging content for email marketing and social media channels. Requirements: hands-on experience running PPC advertising campaigns; familiarity with marketing automation tools such as HubSpot. We offer a collaborative environment and opportunities for professional growth.,Executive (12+ years),Master's Degree,"EUR 55,000-90,000",Full-time,[],0
100474,Supply Chain Coordinator,Nimbus Analytics,"Pune, Maharashtra, India",Join us as a Supply Chain Coordinator and help drive our team's success. Responsibilities include: support demand planning to optimize stock levels; work with SAP to manage procurement and vendor management processes; communicate with logistics partners to ensure timely deliveries. Requirements: strong Excel skills for demand planning and cost analysis; hands-on knowledge of SAP or similar ERP systems. This role offers competitive benefits and a flexible work culture.,Entry level (0-1 years),Bachelor's Degree,"EUR 55,000-90,000",Full-time,"['Excel', 'SAP']",2
100475,Data Scientist,Nimbus Analytics,"Dubai, UAE","We are looking for a motivated Data Scientist to join our growing team. Responsibilities include: build and deploy machine learning models to solve business problems; create dashboards and visualizations to communicate findings to stakeholders; design and evaluate A/B tests to measure product impact. Requirements: hands-on experience with pandas, scikit-learn, and statistical modeling techniques; experience with data visualization tools like Tableau or Power BI. This role offers competitive benefits and a flexible work culture.",Lead (8-12 years),Master's Degree,"EUR 35,000-55,000",Full-time,"['Power BI', 'Tableau', 'Pandas', 'Scikit-learn', 'Machine Learning']",5
100476,Backend Software Engineer,Quartz Data Systems,"Delhi, India","Join us as a Backend Software Engineer and help drive our team's success. Responsibilities include: write clean, testable code and participate in code reviews using Git; set up CI/CD pipelines to automate testing and deployment; optimize PostgreSQL queries for performance at scale. Requirements: experience working with AWS cloud services; practical knowledge of Docker and Kubernetes for containerized deployments. This role offers competitive benefits and a flexible work culture.",Senior (5-8 years),Bachelor's Degree,"EUR 55,000-90,000",Full-time,"['SQL', 'AWS', 'Kubernetes', 'Docker', 'Git', 'CI/CD']",6
100477,Backend Software Engineer,Skyline Software Labs,"Bengaluru, Karnataka, India",We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: develop and maintain microservices deployed on Kubernetes; set up CI/CD pipelines to automate testing and deployment; design and build scalable REST APIs using Java and Spring Boot. Requirements: understanding of CI/CD pipelines and version control with Git; solid experience with Java and Spring Boot. This is a great opportunity to make an impact in a fast-paced environment.,Mid level (3-5 years),High School Diploma,"INR 400,000-800,000",Full-time,"['Java', 'Kubernetes', 'Git', 'CI/CD', 'Spring Boot']",5
100478,Frontend Developer,Crestview Realty,"Vancouver, Canada","We are looking for a motivated Frontend Developer to join our growing team. Responsibilities include: write unit tests with Jest to ensure code reliability; manage application state using Redux; build responsive, accessible user interfaces using React and TypeScript. Requirements: strong command of JavaScript, HTML, and CSS; experience collaborating with designers using tools like Figma. We offer a collaborative environment and opportunities for professional growth.",Lead (8-12 years),PhD or equivalent research experience,"USD 160,000-220,000",Full-time,"['JavaScript', 'React', 'Figma']",3
100479,Business Analyst,Falconview Aerospace,"Austin, TX, USA",We are looking for a motivated Business Analyst to join our growing team. Responsibilities include: gather and document business requirements from stakeholders; build reports and dashboards in Power BI to support decision-making; analyze data using SQL and Excel to identify process improvements. Requirements: strong SQL and Excel skills for data analysis; familiarity with Agile delivery and documentation practices. We value continuous learning and provide support for career development.,Entry level (0-1 years),Diploma or equivalent professional certification,"USD 110,000-160,000",Part-time,"['SQL', 'Power BI', 'Excel', 'Agile']",4
100480,Financial Analyst,Pinecrest Energy,"Mumbai, Maharashtra, India",Join us as a Financial Analyst and help drive our team's success. Responsibilities include: build financial models to support budgeting and forecasting; prepare monthly financial reporting and variance analysis; ensure reporting complies with GAAP standards. Requirements: understanding of GAAP and risk analysis principles; familiarity with SQL and Power BI for financial reporting. This is a great opportunity to make an impact in a fast-paced environment.,Senior (5-8 years),Diploma or equivalent professional certification,"INR 1,600,000-2,800,000",Full-time,"['SQL', 'Power BI']",2
100481,Backend Software Engineer,Pinecrest Energy,"Amsterdam, Netherlands","We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: set up CI/CD pipelines to automate testing and deployment; design and build scalable REST APIs using Java and Spring Boot; write clean, testable code and participate in code reviews using Git. Requirements: solid experience with Java and Spring Boot; practical knowledge of Docker and Kubernetes for containerized deployments. We value continuous learning and provide support for career development.",Mid level (3-5 years),"Master's Degree in Data Science, Statistics, or related field","EUR 55,000-90,000",Internship,"['Java', 'Kubernetes', 'Docker', 'Git', 'CI/CD', 'Spring Boot']",6
100482,Backend Software Engineer,Solstice Pharma,"Toronto, Canada",We are looking for a motivated Backend Software Engineer to join our growing team. Responsibilities include: set up CI/CD pipelines to automate testing and deployment; develop and maintain microservices deployed on Kubernetes; optimize PostgreSQL queries for performance at scale. Requirements: understanding of CI/CD pipelines and version control with Git; solid experience with Java and Spring Boot. We value continuous learning and provide support for career development.,Mid level (3-5 years),Master's Degree,"USD 110,000-160,000",Part-time,"['SQL', 'Java', 'Kubernetes', 'Git', 'CI/CD', 'Spring Boot']",6
100483,Product Manager,Fernwood Digital,"Sydney, Australia",Our company is hiring an experienced Product Manager to support key initiatives. Responsibilities include: own the product roadmap and prioritize features based on user research; work with engineering and design teams in an Agile environment using Jira; analyze product data to inform strategic decisions. Requirements: excellent stakeholder management and cross-functional leadership abilities; experience owning product strategy and roadmap planning. We value continuous learning and provide support for career development.,Junior (1-3 years),Bachelor's Degree in Computer Science or related field,"USD 45,000-75,000",Full-time,"['Jira', 'Agile']",2
100484,Product Manager,Zenith Marketing House,"Toronto, Canada",We are looking for a motivated Product Manager to join our growing team. Responsibilities include: run A/B tests to validate product hypotheses; own the product roadmap and prioritize features based on user research; work with engineering and design teams in an Agile environment using Jira. Requirements: experience owning product strategy and roadmap planning; excellent stakeholder management and cross-functional leadership abilities. This is a great opportunity to make an impact in a fast-paced environment.,Entry level (0-1 years),High School Diploma,"INR 800,000-1,600,000",Internship,"['Jira', 'Agile']",2
100485,Supply Chain Coordinator,Granite Construction Group,"Amsterdam, Netherlands",We are looking for a motivated Supply Chain Coordinator to join our growing team. Responsibilities include: work with SAP to manage procurement and vendor management processes; identify opportunities for process improvement and cost analysis; support demand planning to optimize stock levels. Requirements: experience in logistics coordination and inventory management; hands-on knowledge of SAP or similar ERP systems. We offer a collaborative environment and opportunities for professional growth.,Lead (8-12 years),Master's Degree,"USD 75,000-110,000",Full-time,['SAP'],1
100486,DevOps Engineer,Quartz Data Systems,"Sydney, Australia",We are looking for a motivated DevOps Engineer to join our growing team. Responsibilities include: automate configuration management with Ansible; build and maintain CI/CD pipelines with Jenkins; containerize applications using Docker and orchestrate them with Kubernetes. Requirements: strong experience with AWS and infrastructure-as-code tools like Terraform; familiarity with monitoring and logging tools. We offer a collaborative environment and opportunities for professional growth.,Junior (1-3 years),High School Diploma,"INR 400,000-800,000",Full-time,"['AWS', 'Kubernetes', 'Docker', 'CI/CD']",4
100487,Product Manager,Delta Freight Solutions,"Dubai, UAE",Join us as a Product Manager and help drive our team's success. Responsibilities include: run A/B tests to validate product hypotheses; own the product roadmap and prioritize features based on user research; communicate product strategy to stakeholders across the organization. Requirements: familiarity with Agile methodologies and tools like Jira; excellent stakeholder management and cross-functional leadership abilities. This role offers competitive benefits and a flexible work culture.,Junior (1-3 years),PhD or equivalent research experience,"INR 800,000-1,600,000",Full-time,"['Jira', 'Agile']",2
100488,Data Scientist,Pinecrest Energy,"Delhi, India","Join us as a Data Scientist and help drive our team's success. Responsibilities include: analyze large datasets using Python and SQL to extract actionable insights; design and evaluate A/B tests to measure product impact; collaborate with engineering teams to productionize models using TensorFlow or PyTorch. Requirements: hands-on experience with pandas, scikit-learn, and statistical modeling techniques; experience with data visualization tools like Tableau or Power BI. This role offers competitive benefits and a flexible work culture.",Entry level (0-1 years),Master's Degree in Business Administration (MBA),"USD 110,000-160,000",Full-time,"['Python', 'SQL', 'Power BI', 'Tableau', 'TensorFlow', 'PyTorch', 'Pandas', 'Scikit-learn']",8
100489,Business Analyst,BluePeak Technologies,"Chennai, Tamil Nadu, India",We are looking for a motivated Business Analyst to join our growing team. Responsibilities include: build reports and dashboards in Power BI to support decision-making; gather and document business requirements from stakeholders; work closely with Agile teams to translate requirements into user stories. Requirements: experience in requirements gathering and process mapping; excellent stakeholder management and problem-solving skills. We offer a collaborative environment and opportunities for professional growth.,Executive (12+ years),PhD or equivalent research experience,"USD 110,000-160,000",Full-time,"['Power BI', 'Agile']",2
100490,UX/UI Designer,Crestview Realty,Singapore,Our company is hiring an experienced UX/UI Designer to support key initiatives. Responsibilities include: create wireframes and interactive prototypes using Figma; build and maintain a consistent design system across products; collaborate with product and engineering teams on interaction design. Requirements: understanding of accessibility and visual design principles; proficiency in Figma or Adobe XD. This role offers competitive benefits and a flexible work culture.,Senior (5-8 years),Diploma or equivalent professional certification,"USD 110,000-160,000",Contract,['Figma'],1
100491,Frontend Developer,Delta Freight Solutions,"Bengaluru, Karnataka, India","We are looking for a motivated Frontend Developer to join our growing team. Responsibilities include: manage application state using Redux; optimize bundle size and performance using Webpack; translate Figma designs into pixel-perfect HTML and CSS. Requirements: strong command of JavaScript, HTML, and CSS; familiarity with responsive design principles across devices. This role offers competitive benefits and a flexible work culture.",Executive (12+ years),Diploma or equivalent professional certification,"EUR 35,000-55,000",Full-time,"['JavaScript', 'Figma']",2
100492,DevOps Engineer,Orbital Systems,"Berlin, Germany",Our company is hiring an experienced DevOps Engineer to support key initiatives. Responsibilities include: automate configuration management with Ansible; build and maintain CI/CD pipelines with Jenkins; set up monitoring and alerting to ensure system reliability. Requirements: strong experience with AWS and infrastructure-as-code tools like Terraform; familiarity with monitoring and logging tools. We offer a collaborative environment and opportunities for professional growth.,Lead (8-12 years),"Master's Degree in Data Science, Statistics, or related field","GBP 45,000-75,000",Temporary,"['AWS', 'CI/CD']",2
100493,Frontend Developer,Amber Foods Co,"Vancouver, Canada",We are seeking a talented Frontend Developer who is passionate about delivering results. Responsibilities include: manage application state using Redux; translate Figma designs into pixel-perfect HTML and CSS; write unit tests with Jest to ensure code reliability. Requirements: familiarity with responsive design principles across devices; hands-on experience with React and modern frontend tooling. This is a great opportunity to make an impact in a fast-paced environment.,Junior (1-3 years),High School Diploma,"USD 45,000-75,000",Full-time,"['React', 'Figma']",2
100494,Data Scientist,Orbital Systems,"Bengaluru, Karnataka, India","Join us as a Data Scientist and help drive our team's success. Responsibilities include: create dashboards and visualizations to communicate findings to stakeholders; build and deploy machine learning models to solve business problems; collaborate with engineering teams to productionize models using TensorFlow or PyTorch. Requirements: hands-on experience with pandas, scikit-learn, and statistical modeling techniques; familiarity with deep learning frameworks such as TensorFlow or PyTorch. This is a great opportunity to make an impact in a fast-paced environment.",Junior (1-3 years),Bachelor's Degree in Computer Science or related field,"USD 45,000-75,000",Internship,"['TensorFlow', 'PyTorch', 'Pandas', 'Scikit-learn', 'Machine Learning', 'Deep Learning']",6
100495,Business Analyst,Pinecrest Energy,"Seattle, WA, USA",We are looking for a motivated Business Analyst to join our growing team. Responsibilities include: create process maps to visualize current and future state workflows; analyze data using SQL and Excel to identify process improvements; gather and document business requirements from stakeholders. Requirements: strong SQL and Excel skills for data analysis; familiarity with Agile delivery and documentation practices. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),"Master's Degree in Data Science, Statistics, or related field","USD 160,000-220,000",Full-time,"['SQL', 'Excel', 'Agile']",3
100496,DevOps Engineer,Cascade Cloud Inc,"San Francisco, CA, USA",Join us as a DevOps Engineer and help drive our team's success. Responsibilities include: build and maintain CI/CD pipelines with Jenkins; set up monitoring and alerting to ensure system reliability; containerize applications using Docker and orchestrate them with Kubernetes. Requirements: familiarity with monitoring and logging tools; strong experience with AWS and infrastructure-as-code tools like Terraform. This is a great opportunity to make an impact in a fast-paced environment.,Lead (8-12 years),Diploma or equivalent professional certification,"USD 45,000-75,000",Full-time,"['AWS', 'Kubernetes', 'Docker', 'CI/CD']",4
100497,Human Resources Business Partner,Cobalt Retail Group,"Toronto, Canada",Our company is hiring an experienced Human Resources Business Partner to support key initiatives. Responsibilities include: handle employee relations issues and conflict resolution; manage the employee onboarding process end to end; partner with department leaders on talent acquisition and workforce planning. Requirements: experience in talent acquisition and employee relations; working knowledge of HRIS systems and performance management processes. This role offers competitive benefits and a flexible work culture.,Executive (12+ years),"Master's Degree in Data Science, Statistics, or related field","INR 400,000-800,000",Part-time,[],0
100498,Backend Software Engineer,Granite Construction Group,"Toronto, Canada","We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: optimize PostgreSQL queries for performance at scale; develop and maintain microservices deployed on Kubernetes; write clean, testable code and participate in code reviews using Git. Requirements: practical knowledge of Docker and Kubernetes for containerized deployments; experience working with AWS cloud services. This role offers competitive benefits and a flexible work culture.",Junior (1-3 years),"Master's Degree in Data Science, Statistics, or related field","USD 160,000-220,000",Full-time,"['SQL', 'AWS', 'Kubernetes', 'Docker', 'Git']",5
100499,Backend Software Engineer,Lumen Insurance,"Berlin, Germany","We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: design and build scalable REST APIs using Java and Spring Boot; set up CI/CD pipelines to automate testing and deployment; write clean, testable code and participate in code reviews using Git. Requirements: practical knowledge of Docker and Kubernetes for containerized deployments; solid experience with Java and Spring Boot. We value continuous learning and provide support for career development.",Junior (1-3 years),Diploma or equivalent professional certification,"GBP 28,000-45,000",Full-time,"['Java', 'Kubernetes', 'Docker', 'Git', 'CI/CD', 'Spring Boot']",6
100500,Financial Analyst,Pinecrest Energy,"San Francisco, CA, USA",We are looking for a motivated Financial Analyst to join our growing team. Responsibilities include: create dashboards in Power BI to track key financial metrics; build financial models to support budgeting and forecasting; ensure reporting complies with GAAP standards. Requirements: understanding of GAAP and risk analysis principles; familiarity with SQL and Power BI for financial reporting. We offer a collaborative environment and opportunities for professional growth.,Lead (8-12 years),Bachelor's Degree in Computer Science or related field,"EUR 35,000-55,000",Contract,"['SQL', 'Power BI']",2
100501,Financial Analyst,Anchor Bank Corp,"London, United Kingdom",Join us as a Financial Analyst and help drive our team's success. Responsibilities include: prepare monthly financial reporting and variance analysis; build financial models to support budgeting and forecasting; use SQL to extract and analyze financial data from internal systems. Requirements: advanced Excel skills including financial modeling; familiarity with SQL and Power BI for financial reporting. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),Bachelor's Degree,"GBP 28,000-45,000",Full-time,"['SQL', 'Power BI', 'Excel']",3
100502,DevOps Engineer,Cobalt Retail Group,"Boston, MA, USA",Join us as a DevOps Engineer and help drive our team's success. Responsibilities include: containerize applications using Docker and orchestrate them with Kubernetes; build and maintain CI/CD pipelines with Jenkins; set up monitoring and alerting to ensure system reliability. Requirements: familiarity with monitoring and logging tools; experience building CI/CD pipelines and automation scripts in Python. We offer a collaborative environment and opportunities for professional growth.,Executive (12+ years),Bachelor's Degree,"USD 45,000-75,000",Full-time,"['Python', 'Kubernetes', 'Docker', 'CI/CD']",4
100503,Product Manager,Silverline Consulting,"Chennai, Tamil Nadu, India",Join us as a Product Manager and help drive our team's success. Responsibilities include: own the product roadmap and prioritize features based on user research; communicate product strategy to stakeholders across the organization; work with engineering and design teams in an Agile environment using Jira. Requirements: strong data analysis and prioritization skills; excellent stakeholder management and cross-functional leadership abilities. We offer a collaborative environment and opportunities for professional growth.,Senior (5-8 years),Bachelor's Degree in Computer Science or related field,"INR 800,000-1,600,000",Contract,"['Jira', 'Agile']",2
100504,Digital Marketing Specialist,Lumen Insurance,"Austin, TX, USA",We are looking for a motivated Digital Marketing Specialist to join our growing team. Responsibilities include: run A/B tests to optimize conversion rates on landing pages; analyze campaign performance using Google Analytics; create engaging content for email marketing and social media channels. Requirements: proven experience with SEO and Google Analytics; strong copywriting skills for content and email marketing. We value continuous learning and provide support for career development.,Lead (8-12 years),Master's Degree,"EUR 55,000-90,000",Full-time,[],0
100505,Data Scientist,Orbital Systems,"London, United Kingdom","We are seeking a talented Data Scientist who is passionate about delivering results. Responsibilities include: analyze large datasets using Python and SQL to extract actionable insights; build and deploy machine learning models to solve business problems; design and evaluate A/B tests to measure product impact. Requirements: hands-on experience with pandas, scikit-learn, and statistical modeling techniques; strong proficiency in Python and SQL. We value continuous learning and provide support for career development.",Lead (8-12 years),High School Diploma,"INR 800,000-1,600,000",Full-time,"['Python', 'SQL', 'Pandas', 'Scikit-learn', 'Machine Learning']",5
100506,DevOps Engineer,Zenith Marketing House,"Hyderabad, Telangana, India","We are seeking a talented DevOps Engineer who is passionate about delivering results. Responsibilities include: containerize applications using Docker and orchestrate them with Kubernetes; set up monitoring and alerting to ensure system reliability; automate configuration management with Ansible. Requirements: familiarity with monitoring and logging tools; hands-on knowledge of Docker, Kubernetes, and Linux administration. We offer a collaborative environment and opportunities for professional growth.",Executive (12+ years),Master's Degree,"USD 160,000-220,000",Full-time,"['Kubernetes', 'Docker']",2
100507,Backend Software Engineer,Ironwood Manufacturing,"Boston, MA, USA","We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: set up CI/CD pipelines to automate testing and deployment; write clean, testable code and participate in code reviews using Git; optimize PostgreSQL queries for performance at scale. Requirements: solid experience with Java and Spring Boot; understanding of CI/CD pipelines and version control with Git. This is a great opportunity to make an impact in a fast-paced environment.",Lead (8-12 years),Bachelor's Degree,"GBP 28,000-45,000",Full-time,"['SQL', 'Java', 'Git', 'CI/CD', 'Spring Boot']",5
100508,Backend Software Engineer,Fernwood Digital,"London, United Kingdom","Our company is hiring an experienced Backend Software Engineer to support key initiatives. Responsibilities include: write clean, testable code and participate in code reviews using Git; design and build scalable REST APIs using Java and Spring Boot; optimize PostgreSQL queries for performance at scale. Requirements: practical knowledge of Docker and Kubernetes for containerized deployments; understanding of CI/CD pipelines and version control with Git. This role offers competitive benefits and a flexible work culture.",Mid level (3-5 years),Bachelor's Degree,"USD 75,000-110,000",Contract,"['SQL', 'Java', 'Kubernetes', 'Docker', 'Git', 'CI/CD', 'Spring Boot']",7
100509,DevOps Engineer,Anchor Bank Corp,"Sydney, Australia","We are seeking a talented DevOps Engineer who is passionate about delivering results. Responsibilities include: automate configuration management with Ansible; set up monitoring and alerting to ensure system reliability; containerize applications using Docker and orchestrate them with Kubernetes. Requirements: strong experience with AWS and infrastructure-as-code tools like Terraform; hands-on knowledge of Docker, Kubernetes, and Linux administration. This role offers competitive benefits and a flexible work culture.",Senior (5-8 years),Bachelor's Degree in Computer Science or related field,"GBP 28,000-45,000",Full-time,"['AWS', 'Kubernetes', 'Docker']",3
100510,Backend Software Engineer,Nimbus Analytics,"San Francisco, CA, USA","We are seeking a talented Backend Software Engineer who is passionate about delivering results. Responsibilities include: write clean, testable code and participate in code reviews using Git; set up CI/CD pipelines to automate testing and deployment; optimize PostgreSQL queries for performance at scale. Requirements: understanding of CI/CD pipelines and version control with Git; practical knowledge of Docker and Kubernetes for containerized deployments. We value continuous learning and provide support for career development.",Lead (8-12 years),"Master's Degree in Data Science, Statistics, or related field","INR 1,600,000-2,800,000",Contract,"['SQL', 'Kubernetes', 'Docker', 'Git', 'CI/CD']",5
100511,Business Analyst,Cobalt Retail Group,"Chicago, IL, USA",We are seeking a talented Business Analyst who is passionate about delivering results. Responsibilities include: create process maps to visualize current and future state workflows; gather and document business requirements from stakeholders; build reports and dashboards in Power BI to support decision-making. Requirements: familiarity with Agile delivery and documentation practices; strong SQL and Excel skills for data analysis. This is a great opportunity to make an impact in a fast-paced environment.,Mid level (3-5 years),Master's Degree,"GBP 28,000-45,000",Full-time,"['SQL', 'Power BI', 'Excel', 'Agile']",4
100512,Frontend Developer,Delta Freight Solutions,"Delhi, India","Our company is hiring an experienced Frontend Developer to support key initiatives. Responsibilities include: translate Figma designs into pixel-perfect HTML and CSS; optimize bundle size and performance using Webpack; build responsive, accessible user interfaces using React and TypeScript. Requirements: strong command of JavaScript, HTML, and CSS; hands-on experience with React and modern frontend tooling. This role offers competitive benefits and a flexible work culture.",Mid level (3-5 years),Bachelor's Degree in Computer Science or related field,"USD 110,000-160,000",Part-time,"['JavaScript', 'React', 'Figma']",3
100513,Product Manager,Skyline Software Labs,"Boston, MA, USA",We are seeking a talented Product Manager who is passionate about delivering results. Responsibilities include: run A/B tests to validate product hypotheses; work with engineering and design teams in an Agile environment using Jira; analyze product data to inform strategic decisions. Requirements: excellent stakeholder management and cross-functional leadership abilities; strong data analysis and prioritization skills. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),High School Diploma,"EUR 55,000-90,000",Full-time,"['Jira', 'Agile']",2
100514,Customer Support Specialist,Harbor & Co,"Hyderabad, Telangana, India","Join us as a Customer Support Specialist and help drive our team's success. Responsibilities include: maintain accurate records in the CRM software; troubleshoot product issues and escalate complex cases when needed; respond to customer inquiries via email, live chat, and ticketing systems like Zendesk. Requirements: strong communication and conflict resolution skills; experience using CRM software to track customer interactions. We value continuous learning and provide support for career development.",Senior (5-8 years),Diploma or equivalent professional certification,"USD 110,000-160,000",Internship,[],0
100515,Product Manager,Willowbrook Hospitality,"Chicago, IL, USA",Join us as a Product Manager and help drive our team's success. Responsibilities include: run A/B tests to validate product hypotheses; own the product roadmap and prioritize features based on user research; communicate product strategy to stakeholders across the organization. Requirements: excellent stakeholder management and cross-functional leadership abilities; experience owning product strategy and roadmap planning. This role offers competitive benefits and a flexible work culture.,Lead (8-12 years),Bachelor's Degree in Computer Science or related field,"EUR 35,000-55,000",Internship,[],0
100516,Supply Chain Coordinator,Zenith Marketing House,"Hyderabad, Telangana, India",We are seeking a talented Supply Chain Coordinator who is passionate about delivering results. Responsibilities include: coordinate inventory management and shipment tracking across warehouses; support demand planning to optimize stock levels; communicate with logistics partners to ensure timely deliveries. Requirements: hands-on knowledge of SAP or similar ERP systems; strong Excel skills for demand planning and cost analysis. This role offers competitive benefits and a flexible work culture.,Senior (5-8 years),Master's Degree,"GBP 28,000-45,000",Full-time,"['Excel', 'SAP']",2
100517,Digital Marketing Specialist,Vertex Financial Services,"Mumbai, Maharashtra, India",Join us as a Digital Marketing Specialist and help drive our team's success. Responsibilities include: manage paid advertising campaigns across Google Ads and social media; create engaging content for email marketing and social media channels; run A/B tests to optimize conversion rates on landing pages. Requirements: proven experience with SEO and Google Analytics; strong copywriting skills for content and email marketing. We value continuous learning and provide support for career development.,Senior (5-8 years),Bachelor's Degree,"GBP 45,000-75,000",Full-time,[],0
100518,Financial Analyst,Cobalt Retail Group,"Manchester, United Kingdom",We are seeking a talented Financial Analyst who is passionate about delivering results. Responsibilities include: use SQL to extract and analyze financial data from internal systems; ensure reporting complies with GAAP standards; prepare monthly financial reporting and variance analysis. Requirements: advanced Excel skills including financial modeling; understanding of GAAP and risk analysis principles. This is a great opportunity to make an impact in a fast-paced environment.,Mid level (3-5 years),High School Diploma,"INR 400,000-800,000",Full-time,"['SQL', 'Excel']",2
100519,UX/UI Designer,Lumen Insurance,"Toronto, Canada",Our company is hiring an experienced UX/UI Designer to support key initiatives. Responsibilities include: ensure designs meet accessibility standards; conduct user research and usability testing to inform design decisions; collaborate with product and engineering teams on interaction design. Requirements: proficiency in Figma or Adobe XD; understanding of accessibility and visual design principles. This is a great opportunity to make an impact in a fast-paced environment.,Executive (12+ years),PhD or equivalent research experience,"INR 1,600,000-2,800,000",Full-time,['Figma'],1
100520,Customer Support Specialist,Prism Media Group,"Pune, Maharashtra, India",We are looking for a motivated Customer Support Specialist to join our growing team. Responsibilities include: build strong product knowledge to resolve issues efficiently; maintain accurate records in the CRM software; troubleshoot product issues and escalate complex cases when needed. Requirements: familiarity with ticketing systems such as Zendesk; strong communication and conflict resolution skills. This is a great opportunity to make an impact in a fast-paced environment.,Lead (8-12 years),PhD or equivalent research experience,"USD 75,000-110,000",Internship,[],0
100521,UX/UI Designer,Pinecrest Energy,"Chennai, Tamil Nadu, India",Join us as a UX/UI Designer and help drive our team's success. Responsibilities include: conduct user research and usability testing to inform design decisions; build and maintain a consistent design system across products; collaborate with product and engineering teams on interaction design. Requirements: experience conducting user research and usability testing; proficiency in Figma or Adobe XD. This is a great opportunity to make an impact in a fast-paced environment.,Senior (5-8 years),Master's Degree in Business Administration (MBA),"GBP 45,000-75,000",Full-time,['Figma'],1
